zip,county_name,2020_mean_fmr,2019_mean_fmr,2018_mean_fmr,2017_mean_fmr,2016_mean_fmr,2015_mean_fmr,2014_mean_fmr,2013_mean_fmr,2012_mean_fmr,2011_mean_fmr
1001,Hampden County MA,1145.4,1088.8,1153.4,1098.4,1028,949.4,977.2,960.8,861,894.2
1002,Hampshire County MA,1145.4,1088.8,1153.4,1098.4,1028,949.4,977.2,960.8,861,894.2
1005,Worcester County MA,1307.69,1202.54,1209.36,1109.17,1062.956667,1033.096667,961.91,987.9266667,902.8133333,1010.783333
1007,Hampshire County MA,1145.4,1088.8,1153.4,1098.4,1028,949.4,977.2,960.8,861,894.2
1008,Hampden County MA,1145.4,1088.8,1153.4,1098.4,1028,949.4,977.2,960.8,861,894.2
1010,Hampden County MA,1145.4,1088.8,1153.4,1098.4,1028,949.4,977.2,960.8,861,894.2
1011,Hampden County MA,1145.4,1088.8,1153.4,1098.4,1028,949.4,977.2,960.8,861,894.2
1013,Hampden County MA,1145.4,1088.8,1153.4,1098.4,1028,949.4,977.2,960.8,861,894.2
1020,Hampden County MA,1145.4,1088.8,1153.4,1098.4,1028,949.4,977.2,960.8,861,894.2
1026,Hampshire County MA,1145.4,1088.8,1153.4,1098.4,1028,949.4,977.2,960.8,861,894.2
1027,Hampshire County MA,1145.4,1088.8,1153.4,1098.4,1028,949.4,977.2,960.8,861,894.2
1028,Hampden County MA,1145.4,1088.8,1153.4,1098.4,1028,949.4,977.2,960.8,861,894.2
1030,Hampden County MA,1145.4,1088.8,1153.4,1098.4,1028,949.4,977.2,960.8,861,894.2
1033,Hampshire County MA,1145.4,1088.8,1153.4,1098.4,1028,949.4,977.2,960.8,861,894.2
1034,Hampden County MA,1145.4,1088.8,1153.4,1098.4,1028,949.4,977.2,960.8,861,894.2
1035,Hampshire County MA,1145.4,1088.8,1153.4,1098.4,1028,949.4,977.2,960.8,861,894.2
1036,Hampden County MA,1145.4,1088.8,1153.4,1098.4,1028,949.4,977.2,960.8,861,894.2
1038,Hampshire County MA,1145.4,1088.8,1153.4,1098.4,1028,949.4,977.2,960.8,861,894.2
1040,Hampden County MA,1145.4,1088.8,1153.4,1098.4,1028,949.4,977.2,960.8,861,894.2
1050,Hampshire County MA,1145.4,1088.8,1153.4,1098.4,1028,949.4,977.2,960.8,861,894.2
1053,Hampshire County MA,1145.4,1088.8,1153.4,1098.4,1028,949.4,977.2,960.8,861,894.2
1054,Franklin County MA,1168,1177.6,1140.2,962.8,975.6923077,997.4769231,1024.892308,987.7230769,918.8846154,981.7
1056,Hampden County MA,1145.4,1088.8,1153.4,1098.4,1028,949.4,977.2,960.8,861,894.2
1060,Hampshire County MA,1145.4,1088.8,1153.4,1098.4,1028,949.4,977.2,960.8,861,894.2
1062,Hampshire County MA,1145.4,1088.8,1153.4,1098.4,1028,949.4,977.2,960.8,861,894.2
1068,Worcester County MA,1307.69,1202.54,1209.36,1109.17,1062.956667,1033.096667,961.91,987.9266667,902.8133333,1010.783333
1071,Hampden County MA,1145.4,1088.8,1153.4,1098.4,1028,949.4,977.2,960.8,861,894.2
1072,Franklin County MA,1168,1177.6,1140.2,962.8,975.6923077,997.4769231,1024.892308,987.7230769,918.8846154,981.7
1073,Hampshire County MA,1145.4,1088.8,1153.4,1098.4,1028,949.4,977.2,960.8,861,894.2
1075,Hampshire County MA,1145.4,1088.8,1153.4,1098.4,1028,949.4,977.2,960.8,861,894.2
1077,Hampden County MA,1145.4,1088.8,1153.4,1098.4,1028,949.4,977.2,960.8,861,894.2
1081,Hampden County MA,1145.4,1088.8,1153.4,1098.4,1028,949.4,977.2,960.8,861,894.2
1082,Hampshire County MA,1145.4,1088.8,1153.4,1098.4,1028,949.4,977.2,960.8,861,894.2
1083,Worcester County MA,1307.69,1202.54,1209.36,1109.17,1062.956667,1033.096667,961.91,987.9266667,902.8133333,1010.783333
1085,Hampden County MA,1145.4,1088.8,1153.4,1098.4,1028,949.4,977.2,960.8,861,894.2
1089,Hampden County MA,1145.4,1088.8,1153.4,1098.4,1028,949.4,977.2,960.8,861,894.2
1092,Worcester County MA,1307.69,1202.54,1209.36,1109.17,1062.956667,1033.096667,961.91,987.9266667,902.8133333,1010.783333
1095,Hampden County MA,1145.4,1088.8,1153.4,1098.4,1028,949.4,977.2,960.8,861,894.2
1096,Hampshire County MA,1145.4,1088.8,1153.4,1098.4,1028,949.4,977.2,960.8,861,894.2
1098,Hampshire County MA,1145.4,1088.8,1153.4,1098.4,1028,949.4,977.2,960.8,861,894.2
1104,Hampden County MA,1145.4,1088.8,1153.4,1098.4,1028,949.4,977.2,960.8,861,894.2
1106,Hampden County MA,1145.4,1088.8,1153.4,1098.4,1028,949.4,977.2,960.8,861,894.2
1107,Hampden County MA,1145.4,1088.8,1153.4,1098.4,1028,949.4,977.2,960.8,861,894.2
1108,Hampden County MA,1145.4,1088.8,1153.4,1098.4,1028,949.4,977.2,960.8,861,894.2
1109,Hampden County MA,1145.4,1088.8,1153.4,1098.4,1028,949.4,977.2,960.8,861,894.2
1118,Hampden County MA,1145.4,1088.8,1153.4,1098.4,1028,949.4,977.2,960.8,861,894.2
1119,Hampden County MA,1145.4,1088.8,1153.4,1098.4,1028,949.4,977.2,960.8,861,894.2
1128,Hampden County MA,1145.4,1088.8,1153.4,1098.4,1028,949.4,977.2,960.8,861,894.2
1129,Hampden County MA,1145.4,1088.8,1153.4,1098.4,1028,949.4,977.2,960.8,861,894.2
1151,Hampden County MA,1145.4,1088.8,1153.4,1098.4,1028,949.4,977.2,960.8,861,894.2
1201,Berkshire County MA,1116.9125,1127,1083.325,945.8125,949.4,897.825,862.5875,835.25,862.225,871.375
1220,Berkshire County MA,1116.9125,1127,1083.325,945.8125,949.4,897.825,862.5875,835.25,862.225,871.375
1223,Berkshire County MA,1116.9125,1127,1083.325,945.8125,949.4,897.825,862.5875,835.25,862.225,871.375
1225,Berkshire County MA,1116.9125,1127,1083.325,945.8125,949.4,897.825,862.5875,835.25,862.225,871.375
1226,Berkshire County MA,1116.9125,1127,1083.325,945.8125,949.4,897.825,862.5875,835.25,862.225,871.375
1230,Berkshire County MA,1116.9125,1127,1083.325,945.8125,949.4,897.825,862.5875,835.25,862.225,871.375
1235,Berkshire County MA,1116.9125,1127,1083.325,945.8125,949.4,897.825,862.5875,835.25,862.225,871.375
1238,Berkshire County MA,1116.9125,1127,1083.325,945.8125,949.4,897.825,862.5875,835.25,862.225,871.375
1240,Berkshire County MA,1116.9125,1127,1083.325,945.8125,949.4,897.825,862.5875,835.25,862.225,871.375
1245,Berkshire County MA,1116.9125,1127,1083.325,945.8125,949.4,897.825,862.5875,835.25,862.225,871.375
1247,Berkshire County MA,1116.9125,1127,1083.325,945.8125,949.4,897.825,862.5875,835.25,862.225,871.375
1254,Berkshire County MA,1116.9125,1127,1083.325,945.8125,949.4,897.825,862.5875,835.25,862.225,871.375
1255,Berkshire County MA,1116.9125,1127,1083.325,945.8125,949.4,897.825,862.5875,835.25,862.225,871.375
1257,Berkshire County MA,1116.9125,1127,1083.325,945.8125,949.4,897.825,862.5875,835.25,862.225,871.375
1262,Berkshire County MA,1116.9125,1127,1083.325,945.8125,949.4,897.825,862.5875,835.25,862.225,871.375
1266,Berkshire County MA,1116.9125,1127,1083.325,945.8125,949.4,897.825,862.5875,835.25,862.225,871.375
1267,Berkshire County MA,1116.9125,1127,1083.325,945.8125,949.4,897.825,862.5875,835.25,862.225,871.375
1270,Berkshire County MA,1116.9125,1127,1083.325,945.8125,949.4,897.825,862.5875,835.25,862.225,871.375
1301,Franklin County MA,1168,1177.6,1140.2,962.8,975.6923077,997.4769231,1024.892308,987.7230769,918.8846154,981.7
1330,Franklin County MA,1168,1177.6,1140.2,962.8,975.6923077,997.4769231,1024.892308,987.7230769,918.8846154,981.7
1331,Worcester County MA,1307.69,1202.54,1209.36,1109.17,1062.956667,1033.096667,961.91,987.9266667,902.8133333,1010.783333
1337,Franklin County MA,1168,1177.6,1140.2,962.8,975.6923077,997.4769231,1024.892308,987.7230769,918.8846154,981.7
1338,Franklin County MA,1168,1177.6,1140.2,962.8,975.6923077,997.4769231,1024.892308,987.7230769,918.8846154,981.7
1339,Franklin County MA,1168,1177.6,1140.2,962.8,975.6923077,997.4769231,1024.892308,987.7230769,918.8846154,981.7
1340,Franklin County MA,1168,1177.6,1140.2,962.8,975.6923077,997.4769231,1024.892308,987.7230769,918.8846154,981.7
1341,Franklin County MA,1168,1177.6,1140.2,962.8,975.6923077,997.4769231,1024.892308,987.7230769,918.8846154,981.7
1344,Franklin County MA,1168,1177.6,1140.2,962.8,975.6923077,997.4769231,1024.892308,987.7230769,918.8846154,981.7
1351,Franklin County MA,1168,1177.6,1140.2,962.8,975.6923077,997.4769231,1024.892308,987.7230769,918.8846154,981.7
1354,Franklin County MA,1168,1177.6,1140.2,962.8,975.6923077,997.4769231,1024.892308,987.7230769,918.8846154,981.7
1360,Franklin County MA,1168,1177.6,1140.2,962.8,975.6923077,997.4769231,1024.892308,987.7230769,918.8846154,981.7
1364,Franklin County MA,1168,1177.6,1140.2,962.8,975.6923077,997.4769231,1024.892308,987.7230769,918.8846154,981.7
1366,Worcester County MA,1307.69,1202.54,1209.36,1109.17,1062.956667,1033.096667,961.91,987.9266667,902.8133333,1010.783333
1368,Worcester County MA,1307.69,1202.54,1209.36,1109.17,1062.956667,1033.096667,961.91,987.9266667,902.8133333,1010.783333
1370,Franklin County MA,1168,1177.6,1140.2,962.8,975.6923077,997.4769231,1024.892308,987.7230769,918.8846154,981.7
1373,Franklin County MA,1168,1177.6,1140.2,962.8,975.6923077,997.4769231,1024.892308,987.7230769,918.8846154,981.7
1375,Franklin County MA,1168,1177.6,1140.2,962.8,975.6923077,997.4769231,1024.892308,987.7230769,918.8846154,981.7
1376,Franklin County MA,1168,1177.6,1140.2,962.8,975.6923077,997.4769231,1024.892308,987.7230769,918.8846154,981.7
1420,Worcester County MA,1307.69,1202.54,1209.36,1109.17,1062.956667,1033.096667,961.91,987.9266667,902.8133333,1010.783333
1430,Worcester County MA,1307.69,1202.54,1209.36,1109.17,1062.956667,1033.096667,961.91,987.9266667,902.8133333,1010.783333
1431,Middlesex County MA,2233.362963,2128.22963,1723.57037,1646.059259,1528.02963,1458.111111,1433.888889,1418.711111,1354.37037,1374.807407
1432,Middlesex County MA,2233.362963,2128.22963,1723.57037,1646.059259,1528.02963,1458.111111,1433.888889,1418.711111,1354.37037,1374.807407
1440,Worcester County MA,1307.69,1202.54,1209.36,1109.17,1062.956667,1033.096667,961.91,987.9266667,902.8133333,1010.783333
1450,Middlesex County MA,2233.362963,2128.22963,1723.57037,1646.059259,1528.02963,1458.111111,1433.888889,1418.711111,1354.37037,1374.807407
1452,Worcester County MA,1307.69,1202.54,1209.36,1109.17,1062.956667,1033.096667,961.91,987.9266667,902.8133333,1010.783333
1453,Worcester County MA,1307.69,1202.54,1209.36,1109.17,1062.956667,1033.096667,961.91,987.9266667,902.8133333,1010.783333
1460,Middlesex County MA,2233.362963,2128.22963,1723.57037,1646.059259,1528.02963,1458.111111,1433.888889,1418.711111,1354.37037,1374.807407
1462,Worcester County MA,1307.69,1202.54,1209.36,1109.17,1062.956667,1033.096667,961.91,987.9266667,902.8133333,1010.783333
1463,Middlesex County MA,2233.362963,2128.22963,1723.57037,1646.059259,1528.02963,1458.111111,1433.888889,1418.711111,1354.37037,1374.807407
1464,Middlesex County MA,2233.362963,2128.22963,1723.57037,1646.059259,1528.02963,1458.111111,1433.888889,1418.711111,1354.37037,1374.807407
1468,Worcester County MA,1307.69,1202.54,1209.36,1109.17,1062.956667,1033.096667,961.91,987.9266667,902.8133333,1010.783333
1469,Middlesex County MA,2233.362963,2128.22963,1723.57037,1646.059259,1528.02963,1458.111111,1433.888889,1418.711111,1354.37037,1374.807407
1473,Worcester County MA,1307.69,1202.54,1209.36,1109.17,1062.956667,1033.096667,961.91,987.9266667,902.8133333,1010.783333
1474,Middlesex County MA,2233.362963,2128.22963,1723.57037,1646.059259,1528.02963,1458.111111,1433.888889,1418.711111,1354.37037,1374.807407
1475,Worcester County MA,1307.69,1202.54,1209.36,1109.17,1062.956667,1033.096667,961.91,987.9266667,902.8133333,1010.783333
1501,Worcester County MA,1307.69,1202.54,1209.36,1109.17,1062.956667,1033.096667,961.91,987.9266667,902.8133333,1010.783333
1503,Worcester County MA,1307.69,1202.54,1209.36,1109.17,1062.956667,1033.096667,961.91,987.9266667,902.8133333,1010.783333
1504,Worcester County MA,1307.69,1202.54,1209.36,1109.17,1062.956667,1033.096667,961.91,987.9266667,902.8133333,1010.783333
1505,Worcester County MA,1307.69,1202.54,1209.36,1109.17,1062.956667,1033.096667,961.91,987.9266667,902.8133333,1010.783333
1506,Worcester County MA,1307.69,1202.54,1209.36,1109.17,1062.956667,1033.096667,961.91,987.9266667,902.8133333,1010.783333
1507,Worcester County MA,1307.69,1202.54,1209.36,1109.17,1062.956667,1033.096667,961.91,987.9266667,902.8133333,1010.783333
1510,Worcester County MA,1307.69,1202.54,1209.36,1109.17,1062.956667,1033.096667,961.91,987.9266667,902.8133333,1010.783333
1515,Worcester County MA,1307.69,1202.54,1209.36,1109.17,1062.956667,1033.096667,961.91,987.9266667,902.8133333,1010.783333
1516,Worcester County MA,1307.69,1202.54,1209.36,1109.17,1062.956667,1033.096667,961.91,987.9266667,902.8133333,1010.783333
1518,Worcester County MA,1307.69,1202.54,1209.36,1109.17,1062.956667,1033.096667,961.91,987.9266667,902.8133333,1010.783333
1519,Worcester County MA,1307.69,1202.54,1209.36,1109.17,1062.956667,1033.096667,961.91,987.9266667,902.8133333,1010.783333
1520,Worcester County MA,1307.69,1202.54,1209.36,1109.17,1062.956667,1033.096667,961.91,987.9266667,902.8133333,1010.783333
1521,Hampden County MA,1145.4,1088.8,1153.4,1098.4,1028,949.4,977.2,960.8,861,894.2
1522,Worcester County MA,1307.69,1202.54,1209.36,1109.17,1062.956667,1033.096667,961.91,987.9266667,902.8133333,1010.783333
1523,Worcester County MA,1307.69,1202.54,1209.36,1109.17,1062.956667,1033.096667,961.91,987.9266667,902.8133333,1010.783333
1524,Worcester County MA,1307.69,1202.54,1209.36,1109.17,1062.956667,1033.096667,961.91,987.9266667,902.8133333,1010.783333
1527,Worcester County MA,1307.69,1202.54,1209.36,1109.17,1062.956667,1033.096667,961.91,987.9266667,902.8133333,1010.783333
1529,Worcester County MA,1307.69,1202.54,1209.36,1109.17,1062.956667,1033.096667,961.91,987.9266667,902.8133333,1010.783333
1532,Worcester County MA,1307.69,1202.54,1209.36,1109.17,1062.956667,1033.096667,961.91,987.9266667,902.8133333,1010.783333
1534,Worcester County MA,1307.69,1202.54,1209.36,1109.17,1062.956667,1033.096667,961.91,987.9266667,902.8133333,1010.783333
1535,Worcester County MA,1307.69,1202.54,1209.36,1109.17,1062.956667,1033.096667,961.91,987.9266667,902.8133333,1010.783333
1536,Worcester County MA,1307.69,1202.54,1209.36,1109.17,1062.956667,1033.096667,961.91,987.9266667,902.8133333,1010.783333
1537,Worcester County MA,1307.69,1202.54,1209.36,1109.17,1062.956667,1033.096667,961.91,987.9266667,902.8133333,1010.783333
1540,Worcester County MA,1307.69,1202.54,1209.36,1109.17,1062.956667,1033.096667,961.91,987.9266667,902.8133333,1010.783333
1541,Worcester County MA,1307.69,1202.54,1209.36,1109.17,1062.956667,1033.096667,961.91,987.9266667,902.8133333,1010.783333
1542,Worcester County MA,1307.69,1202.54,1209.36,1109.17,1062.956667,1033.096667,961.91,987.9266667,902.8133333,1010.783333
1545,Worcester County MA,1307.69,1202.54,1209.36,1109.17,1062.956667,1033.096667,961.91,987.9266667,902.8133333,1010.783333
1550,Worcester County MA,1307.69,1202.54,1209.36,1109.17,1062.956667,1033.096667,961.91,987.9266667,902.8133333,1010.783333
1560,Worcester County MA,1307.69,1202.54,1209.36,1109.17,1062.956667,1033.096667,961.91,987.9266667,902.8133333,1010.783333
1562,Worcester County MA,1307.69,1202.54,1209.36,1109.17,1062.956667,1033.096667,961.91,987.9266667,902.8133333,1010.783333
1564,Worcester County MA,1307.69,1202.54,1209.36,1109.17,1062.956667,1033.096667,961.91,987.9266667,902.8133333,1010.783333
1566,Worcester County MA,1307.69,1202.54,1209.36,1109.17,1062.956667,1033.096667,961.91,987.9266667,902.8133333,1010.783333
1568,Worcester County MA,1307.69,1202.54,1209.36,1109.17,1062.956667,1033.096667,961.91,987.9266667,902.8133333,1010.783333
1569,Worcester County MA,1307.69,1202.54,1209.36,1109.17,1062.956667,1033.096667,961.91,987.9266667,902.8133333,1010.783333
1571,Worcester County MA,1307.69,1202.54,1209.36,1109.17,1062.956667,1033.096667,961.91,987.9266667,902.8133333,1010.783333
1581,Worcester County MA,1307.69,1202.54,1209.36,1109.17,1062.956667,1033.096667,961.91,987.9266667,902.8133333,1010.783333
1583,Worcester County MA,1307.69,1202.54,1209.36,1109.17,1062.956667,1033.096667,961.91,987.9266667,902.8133333,1010.783333
1585,Worcester County MA,1307.69,1202.54,1209.36,1109.17,1062.956667,1033.096667,961.91,987.9266667,902.8133333,1010.783333
1588,Worcester County MA,1307.69,1202.54,1209.36,1109.17,1062.956667,1033.096667,961.91,987.9266667,902.8133333,1010.783333
1590,Worcester County MA,1307.69,1202.54,1209.36,1109.17,1062.956667,1033.096667,961.91,987.9266667,902.8133333,1010.783333
1602,Worcester County MA,1307.69,1202.54,1209.36,1109.17,1062.956667,1033.096667,961.91,987.9266667,902.8133333,1010.783333
1603,Worcester County MA,1307.69,1202.54,1209.36,1109.17,1062.956667,1033.096667,961.91,987.9266667,902.8133333,1010.783333
1604,Worcester County MA,1307.69,1202.54,1209.36,1109.17,1062.956667,1033.096667,961.91,987.9266667,902.8133333,1010.783333
1605,Worcester County MA,1307.69,1202.54,1209.36,1109.17,1062.956667,1033.096667,961.91,987.9266667,902.8133333,1010.783333
1606,Worcester County MA,1307.69,1202.54,1209.36,1109.17,1062.956667,1033.096667,961.91,987.9266667,902.8133333,1010.783333
1607,Worcester County MA,1307.69,1202.54,1209.36,1109.17,1062.956667,1033.096667,961.91,987.9266667,902.8133333,1010.783333
1609,Worcester County MA,1307.69,1202.54,1209.36,1109.17,1062.956667,1033.096667,961.91,987.9266667,902.8133333,1010.783333
1610,Worcester County MA,1307.69,1202.54,1209.36,1109.17,1062.956667,1033.096667,961.91,987.9266667,902.8133333,1010.783333
1611,Worcester County MA,1307.69,1202.54,1209.36,1109.17,1062.956667,1033.096667,961.91,987.9266667,902.8133333,1010.783333
1612,Worcester County MA,1307.69,1202.54,1209.36,1109.17,1062.956667,1033.096667,961.91,987.9266667,902.8133333,1010.783333
1701,Middlesex County MA,2233.362963,2128.22963,1723.57037,1646.059259,1528.02963,1458.111111,1433.888889,1418.711111,1354.37037,1374.807407
1720,Middlesex County MA,2233.362963,2128.22963,1723.57037,1646.059259,1528.02963,1458.111111,1433.888889,1418.711111,1354.37037,1374.807407
1730,Middlesex County MA,2233.362963,2128.22963,1723.57037,1646.059259,1528.02963,1458.111111,1433.888889,1418.711111,1354.37037,1374.807407
1740,Worcester County MA,1307.69,1202.54,1209.36,1109.17,1062.956667,1033.096667,961.91,987.9266667,902.8133333,1010.783333
1741,Middlesex County MA,2233.362963,2128.22963,1723.57037,1646.059259,1528.02963,1458.111111,1433.888889,1418.711111,1354.37037,1374.807407
1742,Middlesex County MA,2233.362963,2128.22963,1723.57037,1646.059259,1528.02963,1458.111111,1433.888889,1418.711111,1354.37037,1374.807407
1746,Middlesex County MA,2233.362963,2128.22963,1723.57037,1646.059259,1528.02963,1458.111111,1433.888889,1418.711111,1354.37037,1374.807407
1747,Worcester County MA,1307.69,1202.54,1209.36,1109.17,1062.956667,1033.096667,961.91,987.9266667,902.8133333,1010.783333
1748,Middlesex County MA,2233.362963,2128.22963,1723.57037,1646.059259,1528.02963,1458.111111,1433.888889,1418.711111,1354.37037,1374.807407
1749,Middlesex County MA,2233.362963,2128.22963,1723.57037,1646.059259,1528.02963,1458.111111,1433.888889,1418.711111,1354.37037,1374.807407
1752,Middlesex County MA,2233.362963,2128.22963,1723.57037,1646.059259,1528.02963,1458.111111,1433.888889,1418.711111,1354.37037,1374.807407
1754,Middlesex County MA,2233.362963,2128.22963,1723.57037,1646.059259,1528.02963,1458.111111,1433.888889,1418.711111,1354.37037,1374.807407
1756,Worcester County MA,1307.69,1202.54,1209.36,1109.17,1062.956667,1033.096667,961.91,987.9266667,902.8133333,1010.783333
1757,Worcester County MA,1307.69,1202.54,1209.36,1109.17,1062.956667,1033.096667,961.91,987.9266667,902.8133333,1010.783333
1760,Middlesex County MA,2233.362963,2128.22963,1723.57037,1646.059259,1528.02963,1458.111111,1433.888889,1418.711111,1354.37037,1374.807407
1770,Middlesex County MA,2233.362963,2128.22963,1723.57037,1646.059259,1528.02963,1458.111111,1433.888889,1418.711111,1354.37037,1374.807407
1772,Worcester County MA,1307.69,1202.54,1209.36,1109.17,1062.956667,1033.096667,961.91,987.9266667,902.8133333,1010.783333
1773,Middlesex County MA,2233.362963,2128.22963,1723.57037,1646.059259,1528.02963,1458.111111,1433.888889,1418.711111,1354.37037,1374.807407
1775,Middlesex County MA,2233.362963,2128.22963,1723.57037,1646.059259,1528.02963,1458.111111,1433.888889,1418.711111,1354.37037,1374.807407
1776,Middlesex County MA,2233.362963,2128.22963,1723.57037,1646.059259,1528.02963,1458.111111,1433.888889,1418.711111,1354.37037,1374.807407
1778,Middlesex County MA,2233.362963,2128.22963,1723.57037,1646.059259,1528.02963,1458.111111,1433.888889,1418.711111,1354.37037,1374.807407
1801,Middlesex County MA,2233.362963,2128.22963,1723.57037,1646.059259,1528.02963,1458.111111,1433.888889,1418.711111,1354.37037,1374.807407
1803,Middlesex County MA,2233.362963,2128.22963,1723.57037,1646.059259,1528.02963,1458.111111,1433.888889,1418.711111,1354.37037,1374.807407
1810,Essex County MA,2112.576471,2001.835294,1620.964706,1620.035294,1474.458824,1425.882353,1373.176471,1373.894118,1314.411765,1324.694118
1821,Middlesex County MA,2233.362963,2128.22963,1723.57037,1646.059259,1528.02963,1458.111111,1433.888889,1418.711111,1354.37037,1374.807407
1824,Middlesex County MA,2233.362963,2128.22963,1723.57037,1646.059259,1528.02963,1458.111111,1433.888889,1418.711111,1354.37037,1374.807407
1826,Middlesex County MA,2233.362963,2128.22963,1723.57037,1646.059259,1528.02963,1458.111111,1433.888889,1418.711111,1354.37037,1374.807407
1827,Middlesex County MA,2233.362963,2128.22963,1723.57037,1646.059259,1528.02963,1458.111111,1433.888889,1418.711111,1354.37037,1374.807407
1830,Essex County MA,2112.576471,2001.835294,1620.964706,1620.035294,1474.458824,1425.882353,1373.176471,1373.894118,1314.411765,1324.694118
1832,Essex County MA,2112.576471,2001.835294,1620.964706,1620.035294,1474.458824,1425.882353,1373.176471,1373.894118,1314.411765,1324.694118
1833,Essex County MA,2112.576471,2001.835294,1620.964706,1620.035294,1474.458824,1425.882353,1373.176471,1373.894118,1314.411765,1324.694118
1835,Essex County MA,2112.576471,2001.835294,1620.964706,1620.035294,1474.458824,1425.882353,1373.176471,1373.894118,1314.411765,1324.694118
1841,Essex County MA,2112.576471,2001.835294,1620.964706,1620.035294,1474.458824,1425.882353,1373.176471,1373.894118,1314.411765,1324.694118
1843,Essex County MA,2112.576471,2001.835294,1620.964706,1620.035294,1474.458824,1425.882353,1373.176471,1373.894118,1314.411765,1324.694118
1844,Essex County MA,2112.576471,2001.835294,1620.964706,1620.035294,1474.458824,1425.882353,1373.176471,1373.894118,1314.411765,1324.694118
1845,Essex County MA,2112.576471,2001.835294,1620.964706,1620.035294,1474.458824,1425.882353,1373.176471,1373.894118,1314.411765,1324.694118
1850,Middlesex County MA,2233.362963,2128.22963,1723.57037,1646.059259,1528.02963,1458.111111,1433.888889,1418.711111,1354.37037,1374.807407
1851,Middlesex County MA,2233.362963,2128.22963,1723.57037,1646.059259,1528.02963,1458.111111,1433.888889,1418.711111,1354.37037,1374.807407
1852,Middlesex County MA,2233.362963,2128.22963,1723.57037,1646.059259,1528.02963,1458.111111,1433.888889,1418.711111,1354.37037,1374.807407
1854,Middlesex County MA,2233.362963,2128.22963,1723.57037,1646.059259,1528.02963,1458.111111,1433.888889,1418.711111,1354.37037,1374.807407
1860,Essex County MA,2112.576471,2001.835294,1620.964706,1620.035294,1474.458824,1425.882353,1373.176471,1373.894118,1314.411765,1324.694118
1862,Middlesex County MA,2233.362963,2128.22963,1723.57037,1646.059259,1528.02963,1458.111111,1433.888889,1418.711111,1354.37037,1374.807407
1863,Middlesex County MA,2233.362963,2128.22963,1723.57037,1646.059259,1528.02963,1458.111111,1433.888889,1418.711111,1354.37037,1374.807407
1864,Middlesex County MA,2233.362963,2128.22963,1723.57037,1646.059259,1528.02963,1458.111111,1433.888889,1418.711111,1354.37037,1374.807407
1867,Middlesex County MA,2233.362963,2128.22963,1723.57037,1646.059259,1528.02963,1458.111111,1433.888889,1418.711111,1354.37037,1374.807407
1876,Middlesex County MA,2233.362963,2128.22963,1723.57037,1646.059259,1528.02963,1458.111111,1433.888889,1418.711111,1354.37037,1374.807407
1879,Middlesex County MA,2233.362963,2128.22963,1723.57037,1646.059259,1528.02963,1458.111111,1433.888889,1418.711111,1354.37037,1374.807407
1880,Middlesex County MA,2233.362963,2128.22963,1723.57037,1646.059259,1528.02963,1458.111111,1433.888889,1418.711111,1354.37037,1374.807407
1886,Middlesex County MA,2233.362963,2128.22963,1723.57037,1646.059259,1528.02963,1458.111111,1433.888889,1418.711111,1354.37037,1374.807407
1887,Middlesex County MA,2233.362963,2128.22963,1723.57037,1646.059259,1528.02963,1458.111111,1433.888889,1418.711111,1354.37037,1374.807407
1890,Middlesex County MA,2233.362963,2128.22963,1723.57037,1646.059259,1528.02963,1458.111111,1433.888889,1418.711111,1354.37037,1374.807407
1902,Essex County MA,2112.576471,2001.835294,1620.964706,1620.035294,1474.458824,1425.882353,1373.176471,1373.894118,1314.411765,1324.694118
1904,Essex County MA,2112.576471,2001.835294,1620.964706,1620.035294,1474.458824,1425.882353,1373.176471,1373.894118,1314.411765,1324.694118
1905,Essex County MA,2112.576471,2001.835294,1620.964706,1620.035294,1474.458824,1425.882353,1373.176471,1373.894118,1314.411765,1324.694118
1906,Essex County MA,2112.576471,2001.835294,1620.964706,1620.035294,1474.458824,1425.882353,1373.176471,1373.894118,1314.411765,1324.694118
1907,Essex County MA,2112.576471,2001.835294,1620.964706,1620.035294,1474.458824,1425.882353,1373.176471,1373.894118,1314.411765,1324.694118
1908,Essex County MA,2112.576471,2001.835294,1620.964706,1620.035294,1474.458824,1425.882353,1373.176471,1373.894118,1314.411765,1324.694118
1913,Essex County MA,2112.576471,2001.835294,1620.964706,1620.035294,1474.458824,1425.882353,1373.176471,1373.894118,1314.411765,1324.694118
1915,Essex County MA,2112.576471,2001.835294,1620.964706,1620.035294,1474.458824,1425.882353,1373.176471,1373.894118,1314.411765,1324.694118
1921,Essex County MA,2112.576471,2001.835294,1620.964706,1620.035294,1474.458824,1425.882353,1373.176471,1373.894118,1314.411765,1324.694118
1922,Essex County MA,2112.576471,2001.835294,1620.964706,1620.035294,1474.458824,1425.882353,1373.176471,1373.894118,1314.411765,1324.694118
1923,Essex County MA,2112.576471,2001.835294,1620.964706,1620.035294,1474.458824,1425.882353,1373.176471,1373.894118,1314.411765,1324.694118
1930,Essex County MA,2112.576471,2001.835294,1620.964706,1620.035294,1474.458824,1425.882353,1373.176471,1373.894118,1314.411765,1324.694118
1938,Essex County MA,2112.576471,2001.835294,1620.964706,1620.035294,1474.458824,1425.882353,1373.176471,1373.894118,1314.411765,1324.694118
1940,Essex County MA,2112.576471,2001.835294,1620.964706,1620.035294,1474.458824,1425.882353,1373.176471,1373.894118,1314.411765,1324.694118
