,zip,npv_13_17,county_name,2020_mean_fmr,2019_mean_fmr,2018_mean_fmr,2017_mean_fmr,2016_mean_fmr,2015_mean_fmr,2014_mean_fmr,2013_mean_fmr,2012_mean_fmr,2011_mean_fmr,1996-04,1996-05,1996-06,1996-07,1996-08,1996-09,1996-10,1996-11,1996-12,1997-01,1997-02,1997-03,1997-04,1997-05,1997-06,1997-07,1997-08,1997-09,1997-10,1997-11,1997-12,1998-01,1998-02,1998-03,1998-04,1998-05,1998-06,1998-07,1998-08,1998-09,1998-10,1998-11,1998-12,1999-01,1999-02,1999-03,1999-04,1999-05,1999-06,1999-07,1999-08,1999-09,1999-10,1999-11,1999-12,2000-01,2000-02,2000-03,2000-04,2000-05,2000-06,2000-07,2000-08,2000-09,2000-10,2000-11,2000-12,2001-01,2001-02,2001-03,2001-04,2001-05,2001-06,2001-07,2001-08,2001-09,2001-10,2001-11,2001-12,2002-01,2002-02,2002-03,2002-04,2002-05,2002-06,2002-07,2002-08,2002-09,2002-10,2002-11,2002-12,2003-01,2003-02,2003-03,2003-04,2003-05,2003-06,2003-07,2003-08,2003-09,2003-10,2003-11,2003-12,2004-01,2004-02,2004-03,2004-04,2004-05,2004-06,2004-07,2004-08,2004-09,2004-10,2004-11,2004-12,2005-01,2005-02,2005-03,2005-04,2005-05,2005-06,2005-07,2005-08,2005-09,2005-10,2005-11,2005-12,2006-01,2006-02,2006-03,2006-04,2006-05,2006-06,2006-07,2006-08,2006-09,2006-10,2006-11,2006-12,2007-01,2007-02,2007-03,2007-04,2007-05,2007-06,2007-07,2007-08,2007-09,2007-10,2007-11,2007-12,2008-01,2008-02,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04
0,10021,2149243.13,New York County NY,2089.0,1957.6,1915.6,1755.4,1693.2,1592.8,1549.0,1585.4,1521.8,1499.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13922800.0,13140500.0,12333800.0,11490700.0,10641200.0,9840100.0,9192000.0,8775700.0,8601100.0,8604300.0,8720600.0,8895900.0,9084200.0,9255300.0,9386400.0,9462700.0,9484900.0,9463700.0,9417200.0,9381500.0,9386700.0,9444700.0,9559800.0,9722800.0,9915500.0,10121500.0,10311300.0,10460600.0,10555000.0,10548400.0,10364700.0,10007400.0,9559600.0,9154200.0,8885700.0,8757500.0,8727900.0,8754300.0,8771700.0,8744900.0,8706900.0,8711800.0,8822200.0,9064200.0,9387900.0,9702500.0,9933800.0,10049200.0,10113400.0,10196100.0,10293700.0,10385600.0,10469700.0,10545700.0,10621200.0,10704000.0,10774700.0,10827900.0,10862000.0,10883800.0,10956300.0,11101000.0,11232200.0,11287000.0,11313300.0,11301600.0,11250600.0,11233000.0,11305300.0,11415000.0,11469100.0,11609900.0,11762000.0,11763400.0,11863500.0,12306900.0,12780700.0,13091400.0,13320400.0,13445900.0,13485100.0,13479900.0,13376300.0,13240500.0,13224200.0,13240700.0,13170400.0,13043800.0,12918400.0,12837300.0,12786100.0,12682500.0,12589400.0,12495300.0,12517100.0,12434700.0,12067200.0,11624000.0,11357900.0,11136900.0,11025200.0,10991600.0,10938500.0,10870900.0,10848000.0,10836800.0,10921900.0,11052900.0,11151000.0,11168300.0,11191400.0,11215900.0,11294800.0,11414600.0,11484300.0,11630200.0,11788400.0,12055100.0,12331200.0,12710000.0,12964200.0,13257300.0,13585200.0,14034000.0,14226200.0,14246100.0,14426900,14742000,14945000,14970900,15065700,15220900,15663600,16271900,16684700,16644000,16659500,17149200,17775200,17965800,17853100,17992200,18246500,18341500,18378200,18482700,18527300,18517400,18599500,18565500,18484000,18655400,19082200,19314900,19282600,19103000,18935700,18838800,18859700,19056700,19215000,19128600,18889900,18703500,18605300,18569400,18428800,18307100,18365900,18530400,18337700,17894900
1,94027,1118915.83,San Mateo County CA,3455.6,3269.0,3210.0,3220.0,2411.6,2228.0,2113.4,1939.4,1979.2,1904.4,1179200.0,1184300.0,1189700.0,1195400.0,1201200.0,1207300.0,1214100.0,1221200.0,1230900.0,1242600.0,1253800.0,1263600.0,1274100.0,1285400.0,1297300.0,1309700.0,1322300.0,1335300.0,1348900.0,1362800.0,1379200.0,1397600.0,1415300.0,1431600.0,1449000.0,1467200.0,1486700.0,1507400.0,1529100.0,1552100.0,1577000.0,1603500.0,1634300.0,1668500.0,1703600.0,1739300.0,1778500.0,1820400.0,1865600.0,1913800.0,1964500.0,2017200.0,2072500.0,2129600.0,2190900.0,2255400.0,2319200.0,2381000.0,2443600.0,2505500.0,2567000.0,2627400.0,2685500.0,2741000.0,2794400.0,2844800.0,2893800.0,2940900.0,2984300.0,3023900.0,3061300.0,3096200.0,3129700.0,3161800.0,3191700.0,3220100.0,3247800.0,3273700.0,3298700.0,3324100.0,3349400.0,3373800.0,3397800.0,3421500.0,3446200.0,3471400.0,3495500.0,3519400.0,3543100.0,3567600.0,3581300.0,3577100.0,3563600.0,3553600.0,3543800.0,3534600.0,3527900.0,3526000.0,3527600.0,3531600.0,3536000.0,3542000.0,3555700.0,3580100.0,3612400.0,3648600.0,3684100.0,3714300.0,3739200.0,3758700.0,3772800.0,3784700.0,3797400.0,3810300.0,3825300.0,3840100.0,3849900.0,3855000.0,3858300.0,3859100.0,3855500.0,3845800.0,3831100.0,3815200.0,3799100.0,3781900.0,3765700.0,3753700.0,3744100.0,3733300.0,3720300.0,3706700.0,3695700.0,3689100.0,3685900.0,3686600.0,3690400.0,3695600.0,3703600.0,3715200.0,3725300.0,3729200.0,3726500.0,3718000.0,3704600.0,3687700.0,3669600.0,3650000.0,3625200.0,3590900.0,3548500.0,3506200.0,3469900.0,3439700.0,3416000.0,3399000.0,3385800.0,3366100.0,3337100.0,3306300.0,3279500.0,3253000.0,3226400.0,3202000.0,3174200.0,3137500.0,3094100.0,3049500.0,3013100.0,2994300.0,2990700.0,2994500.0,3004200.0,3017600.0,3036000.0,3053200.0,3060200.0,3048000.0,3027000.0,3023500.0,3027600.0,3031500.0,3036200.0,3026600.0,3004000.0,2997200.0,3001800.0,2994500.0,2976300.0,2978000.0,3003600.0,3012900.0,3006100.0,3012900.0,3023500.0,3029300.0,3040100.0,3064000.0,3082300.0,3086600.0,3097900.0,3132700.0,3177000.0,3242200.0,3325100.0,3389500.0,3445400.0,3529600.0,3611200.0,3657000.0,3697800.0,3753100.0,3832300.0,3913100.0,3986900.0,4045400.0,4096600.0,4130300.0,4163500.0,4189600.0,4224800.0,4261000.0,4301100.0,4344800.0,4386900.0,4424800.0,4463200.0,4486700.0,4506200.0,4546000,4586400,4633400,4688900,4739900,4779000,4846700,4950900,5053600,5140300,5229200,5321100,5399200,5471900,5521600,5543700,5531400,5481800,5471000,5496300,5510500,5516900,5556400,5591400,5620900,5638800,5659600,5680300,5708300,5745100,5784000,5816600,5864900,5936700,6022600,6088400,6138300,6197800,6250200,6315400,6429100,6581800,6705000,6764600,6788400,6796500
2,90210,983966.21,Los Angeles County CA,2044.6,1875.0,1742.4,1622.0,1565.4,1502.2,1474.6,1498.8,1569.6,1589.0,1015400.0,1016900.0,1018400.0,1019800.0,1021400.0,1023400.0,1026300.0,1029900.0,1035500.0,1042800.0,1050500.0,1057900.0,1066300.0,1075900.0,1086500.0,1098100.0,1110600.0,1123900.0,1138400.0,1153600.0,1170600.0,1188300.0,1204600.0,1218600.0,1231700.0,1243400.0,1254100.0,1263900.0,1273000.0,1281800.0,1290700.0,1299400.0,1308700.0,1318700.0,1327600.0,1334800.0,1341800.0,1349100.0,1356800.0,1365000.0,1373900.0,1384000.0,1395900.0,1409400.0,1426000.0,1445100.0,1465000.0,1484200.0,1503500.0,1522200.0,1540200.0,1557300.0,1573300.0,1588600.0,1603900.0,1619100.0,1634800.0,1651000.0,1666100.0,1679400.0,1691400.0,1702500.0,1713200.0,1723500.0,1733800.0,1745000.0,1758200.0,1773400.0,1791200.0,1811600.0,1833700.0,1856600.0,1880400.0,1905000.0,1930800.0,1957600.0,1985200.0,2014200.0,2044700.0,2079200.0,2114400.0,2143900.0,2168000.0,2192500.0,2217500.0,2243100.0,2270500.0,2299700.0,2329400.0,2359000.0,2388700.0,2418800.0,2450700.0,2486100.0,2526500.0,2572600.0,2624500.0,2679000.0,2733100.0,2783300.0,2827800.0,2867200.0,2902300.0,2932000.0,2959300.0,2986200.0,3012300.0,3037900.0,3062700.0,3087500.0,3116300.0,3150100.0,3185700.0,3221700.0,3255100.0,3281500.0,3300200.0,3314900.0,3328300.0,3344100.0,3360000.0,3372900.0,3381200.0,3382100.0,3373900.0,3362600.0,3352300.0,3342500.0,3334200.0,3328300.0,3322700.0,3316100.0,3303000.0,3282300.0,3258400.0,3231700.0,3197900.0,3160000.0,3120500.0,3079600.0,3037800.0,2996200.0,2950900.0,2899300.0,2838100.0,2774800.0,2719400.0,2679600.0,2650900.0,2629300.0,2610600.0,2595800.0,2583100.0,2572500.0,2561000.0,2546500.0,2523100.0,2492500.0,2470800.0,2467900.0,2474100.0,2482400.0,2493000.0,2504000.0,2513900.0,2523300.0,2531800.0,2522900.0,2517100.0,2522200.0,2517900.0,2495200.0,2486000.0,2486400.0,2481600.0,2475000.0,2474400.0,2468400.0,2457500.0,2462500.0,2483600.0,2512200.0,2538000.0,2559600.0,2575700.0,2583700.0,2590700.0,2598900.0,2608500.0,2632200.0,2663800.0,2691700.0,2734000.0,2790000.0,2840300.0,2884600.0,2927000.0,2971500.0,3024100.0,3082000.0,3135600.0,3181200.0,3232900.0,3301000.0,3371600.0,3445700.0,3522000.0,3584500.0,3634100.0,3676200.0,3704100.0,3726800.0,3744600.0,3753300.0,3764600.0,3787700.0,3815500.0,3836500.0,3866100.0,3907100,3936600,3956400,3982300,3997100,4014500,4061100,4122400,4174400,4220600,4277500,4347200,4403800,4438400,4482000,4547700,4616800,4674600,4722700,4759500,4795800,4827800,4862000,4892200,4929100,4982400,5037100,5070200,5101200,5140000,5172300,5215400,5262600,5290800,5289300,5298800,5339400,5397000,5450400,5503000,5574100,5661000,5738200,5816100,5907800,5956700
3,94301,847246.21,Santa Clara County CA,3199.8,3066.0,2735.8,2424.6,2159.8,1976.8,1801.6,1759.0,1808.2,1896.2,709500.0,711900.0,715000.0,719000.0,723900.0,729800.0,736900.0,745200.0,755100.0,766500.0,778900.0,792100.0,806000.0,820200.0,834600.0,848500.0,861700.0,873700.0,884500.0,893900.0,902300.0,909800.0,916400.0,921600.0,926100.0,930100.0,933800.0,937300.0,940600.0,944200.0,948300.0,953100.0,959200.0,967400.0,977600.0,989700.0,1004600.0,1022300.0,1043100.0,1067300.0,1094300.0,1123800.0,1155800.0,1189700.0,1225900.0,1263600.0,1301700.0,1339800.0,1377700.0,1414300.0,1449600.0,1482700.0,1513000.0,1539800.0,1563200.0,1582700.0,1598400.0,1611100.0,1621000.0,1628100.0,1632500.0,1634900.0,1636000.0,1636000.0,1635000.0,1633700.0,1632200.0,1630100.0,1628000.0,1627100.0,1627600.0,1628800.0,1630500.0,1632900.0,1636200.0,1639800.0,1643300.0,1646700.0,1649300.0,1651900.0,1651000.0,1644400.0,1634100.0,1624100.0,1614100.0,1605400.0,1598800.0,1594900.0,1593700.0,1596100.0,1603000.0,1615000.0,1633200.0,1656500.0,1682500.0,1710100.0,1738500.0,1766400.0,1793800.0,1820400.0,1845400.0,1869600.0,1893800.0,1917500.0,1942100.0,1967900.0,1994600.0,2021200.0,2046200.0,2066700.0,2081700.0,2089800.0,2092300.0,2092200.0,2091800.0,2091900.0,2092600.0,2092900.0,2091900.0,2088900.0,2084700.0,2081500.0,2079900.0,2079000.0,2078200.0,2077700.0,2076600.0,2075100.0,2074600.0,2075600.0,2076100.0,2071800.0,2062900.0,2053200.0,2044300.0,2034200.0,2022600.0,2009400.0,1993800.0,1976500.0,1959100.0,1942200.0,1924400.0,1902900.0,1878700.0,1856400.0,1835900.0,1814400.0,1793400.0,1775300.0,1758900.0,1745100.0,1735200.0,1726900.0,1714100.0,1691500.0,1661600.0,1631000.0,1609600.0,1604500.0,1614400.0,1632100.0,1652000.0,1671800.0,1692300.0,1710700.0,1718100.0,1715300.0,1716500.0,1723000.0,1728200.0,1734000.0,1741900.0,1745200.0,1737700.0,1726200.0,1718000.0,1709800.0,1699100.0,1712500.0,1745600.0,1779900.0,1800900.0,1815700.0,1825300.0,1834900.0,1850400.0,1866900.0,1866800.0,1865700.0,1897000.0,1953700.0,2015400.0,2074700.0,2139500.0,2205600.0,2270200.0,2327800.0,2390100.0,2446700.0,2496300.0,2536400.0,2577200.0,2612500.0,2652900.0,2710500.0,2774200.0,2812700.0,2829300.0,2847000.0,2864300.0,2882100.0,2910700.0,2954000.0,3003500.0,3043700.0,3072200.0,3086400.0,3108400.0,3151400,3201300,3236500,3267900,3300300,3341000,3389700,3438200,3476200,3518800,3583100,3641400,3662700,3673400,3697000,3718400,3741600,3766300,3790000,3809400,3826300,3830500,3826400,3817400,3823900,3840700,3858800,3875200,3906900,3958300,4021500,4058600,4074600,4086700,4109600,4141200,4188300,4247600,4319300,4401100,4481700,4544700,4595100,4668700,4762600,4818400
4,10011,822176.95,New York County NY,2089.0,1957.6,1915.6,1755.4,1693.2,1592.8,1549.0,1585.4,1521.8,1499.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3762100.0,3908800.0,4023200.0,4084800.0,4080800.0,4037400.0,4002300.0,4005300.0,4045100.0,4107700.0,4191200.0,4303900.0,4436300.0,4557300.0,4640100.0,4661400.0,4611100.0,4513000.0,4400600.0,4302700.0,4249100.0,4264800.0,4353300.0,4493200.0,4635000.0,4741700.0,4826000.0,4898000.0,4938400.0,4960300.0,5016400.0,5131200.0,5271900.0,5397300.0,5502400.0,5602000.0,5686800.0,5729600.0,5745800.0,5749900.0,5723500.0,5671500.0,5666900.0,5734700.0,5824300.0,5897600.0,5968500.0,6068200.0,6189600.0,6305600.0,6421200.0,6550900.0,6662700.0,6719200.0,6726100.0,6716600.0,6706900.0,6711300.0,6730200.0,6777200.0,6785500.0,6811100.0,6722700.0,6578200.0,6555400.0,6647400.0,6725000.0,6783400.0,6789200.0,6823100.0,6892500.0,6786000.0,6560600.0,6403400.0,6377300.0,6398000.0,6458000.0,6613600.0,6727900.0,6692400.0,6710100.0,6859800.0,6934100.0,6936700.0,7103800.0,7428300.0,7694600.0,7872000.0,7994800.0,8003300.0,7972900.0,7962600.0,7908600.0,7720400.0,7704700.0,7819500.0,7886000.0,7814000.0,7849900.0,7864300.0,7818000.0,7799300.0,7796000.0,7798300.0,7927500.0,8152300.0,8289100.0,8554800.0,8835500.0,9015500.0,9245400.0,9591500.0,9817900.0,9817300.0,9919200,10169600,10399000,10440400,10452500,10428700,10476500,10544400,10569300,10572500,10569500,10674900,10848100,11131200,11342700,11378800,11255300,11248600,11286600,11395300,11498100,11574100,11618900,11681200,11701600,11733900,11764800,11830000,11932900,12000400,11998800,12013400,12028600,11993400,11969900,12053100,12137600,12112600,12036600,12050100,12016300,11946500,11978100,11849300,11563000,11478300
5,94022,743588.06,Santa Clara County CA,3199.8,3066.0,2735.8,2424.6,2159.8,1976.8,1801.6,1759.0,1808.2,1896.2,795600.0,798400.0,801700.0,805400.0,809600.0,814400.0,820200.0,826900.0,835600.0,846000.0,857200.0,869000.0,881900.0,895500.0,909300.0,922600.0,934600.0,944900.0,953400.0,959900.0,965400.0,970200.0,973800.0,976400.0,979400.0,983200.0,988400.0,995200.0,1003500.0,1013400.0,1025100.0,1038600.0,1054900.0,1073500.0,1093700.0,1115200.0,1139300.0,1165200.0,1193200.0,1223200.0,1254800.0,1287900.0,1322700.0,1358900.0,1397600.0,1438000.0,1478200.0,1517200.0,1555600.0,1591900.0,1625900.0,1656600.0,1683300.0,1705300.0,1723200.0,1736700.0,1746400.0,1753300.0,1757500.0,1758900.0,1758500.0,1757600.0,1757100.0,1757500.0,1759000.0,1762500.0,1768500.0,1776800.0,1787900.0,1801900.0,1818000.0,1835800.0,1854200.0,1872300.0,1889500.0,1905100.0,1917800.0,1927700.0,1935000.0,1940300.0,1939900.0,1932400.0,1920600.0,1907600.0,1891300.0,1872300.0,1851900.0,1832400.0,1816000.0,1804800.0,1799800.0,1801100.0,1809400.0,1823700.0,1842400.0,1864800.0,1890300.0,1917400.0,1945400.0,1973600.0,2001400.0,2029600.0,2058300.0,2085400.0,2111700.0,2136500.0,2158600.0,2177900.0,2195100.0,2210400.0,2224800.0,2236500.0,2243600.0,2245400.0,2242000.0,2234000.0,2223400.0,2211400.0,2198900.0,2185800.0,2173600.0,2164200.0,2156500.0,2148700.0,2141500.0,2136500.0,2133500.0,2132500.0,2134400.0,2137000.0,2136300.0,2129400.0,2119100.0,2109900.0,2102500.0,2094500.0,2085900.0,2075500.0,2060600.0,2041800.0,2022900.0,2005100.0,1986700.0,1963600.0,1937000.0,1911200.0,1885500.0,1859200.0,1836900.0,1819200.0,1802500.0,1787300.0,1775600.0,1765600.0,1751700.0,1729300.0,1701500.0,1673200.0,1651400.0,1641200.0,1642500.0,1649000.0,1656300.0,1664900.0,1672500.0,1681800.0,1687200.0,1694800.0,1709300.0,1719800.0,1720700.0,1722500.0,1722000.0,1718100.0,1713900.0,1710200.0,1709500.0,1705600.0,1697500.0,1700700.0,1712000.0,1726000.0,1739400.0,1747900.0,1751100.0,1755300.0,1767600.0,1784900.0,1789400.0,1789400.0,1813300.0,1856600.0,1900600.0,1943900.0,1994900.0,2052300.0,2113800.0,2169300.0,2218200.0,2258900.0,2297400.0,2332000.0,2367300.0,2400100.0,2438600.0,2494500.0,2561800.0,2614100.0,2641100.0,2655400.0,2664100.0,2675000.0,2697700.0,2731900.0,2763600.0,2788000.0,2813600.0,2834700.0,2848700.0,2865900,2893500,2924300,2953000,2976800,3003100,3037400,3078600,3119000,3167900,3226600,3275600,3305600,3330500,3352900,3368300,3375400,3383000,3402800,3425100,3432700,3436000,3442300,3443400,3439400,3438000,3443700,3456000,3479400,3518500,3565800,3601300,3620600,3630800,3649600,3680300,3730400,3793300,3866800,3951900,4045200,4118000,4170500,4235700,4321900,4372600
6,11217,704749.61,Kings County NY,2089.0,1957.6,1915.6,1755.4,1693.2,1592.8,1549.0,1585.4,1521.8,1499.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1037600.0,1035300.0,1031400.0,1024000.0,1014300.0,1005800.0,1003700.0,1011200.0,1028200.0,1051000.0,1078100.0,1106500.0,1132200.0,1155400.0,1178600.0,1199400.0,1215600.0,1229400.0,1245600.0,1266500.0,1290300.0,1312500.0,1332700.0,1350300.0,1363900.0,1373300.0,1383000.0,1394700.0,1406800.0,1418400.0,1431300.0,1446800.0,1463600.0,1480000.0,1497900.0,1519200.0,1540700.0,1558100.0,1570600.0,1577400.0,1576200.0,1567700.0,1557900.0,1552700.0,1550900.0,1548800.0,1549300.0,1556500.0,1569800.0,1586000.0,1603400.0,1619500.0,1629000.0,1629000.0,1621800.0,1614600.0,1609300.0,1602900.0,1594800.0,1586900.0,1578800.0,1569600.0,1560900.0,1553300.0,1543700.0,1528100.0,1512500.0,1506100.0,1509200.0,1516200.0,1526100.0,1536900.0,1544500.0,1548800.0,1547100.0,1534700.0,1531000.0,1549200.0,1567300.0,1559000.0,1535500.0,1529300.0,1543800.0,1556000.0,1563500.0,1579000.0,1595500.0,1605300.0,1612100.0,1617400.0,1623300.0,1630800.0,1643000.0,1652500.0,1655600.0,1656300.0,1660600.0,1667200.0,1678100.0,1694000.0,1704300.0,1713300.0,1731200.0,1748400.0,1760400.0,1783500.0,1806400.0,1821800.0,1836200.0,1844300.0,1854300.0,1880100.0,1914100.0,1950100.0,1994600.0,2051400.0,2111700.0,2146000.0,2158600.0,2173100.0,2202400.0,2238400.0,2271000.0,2298000.0,2342400.0,2397200.0,2446100,2500000,2567600,2631700,2681400,2723800,2758400,2785800,2800600,2819900,2841800,2859300,2880100,2920000,2954600,2980400,3025700,3093200,3133500,3141100,3134900,3145200,3169400,3184600,3169600,3160000,3178300,3197300,3201400,3206600,3230000,3247900,3281700,3324900,3354800,3368600,3405900,3442900,3443800,3426000,3407000,3404100,3413800,3482900,3588100,3656000
7,11238,695663.87,Kings County NY,2089.0,1957.6,1915.6,1755.4,1693.2,1592.8,1549.0,1585.4,1521.8,1499.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,671200.0,665400.0,662500.0,660200.0,659200.0,662000.0,673300.0,695000.0,726000.0,762600.0,802300.0,840700.0,872400.0,894100.0,907000.0,911300.0,909500.0,906100.0,906700.0,914700.0,932000.0,958300.0,993000.0,1033400.0,1073700.0,1109300.0,1140400.0,1168900.0,1194300.0,1215100.0,1229700.0,1237600.0,1237500.0,1230000.0,1217800.0,1204900.0,1197500.0,1196400.0,1197400.0,1196300.0,1191400.0,1183000.0,1177800.0,1179800.0,1187700.0,1198300.0,1209700.0,1221600.0,1237100.0,1253900.0,1269500.0,1285700.0,1301000.0,1308200.0,1305900.0,1298600.0,1290800.0,1283800.0,1273200.0,1260200.0,1251900.0,1245400.0,1235800.0,1227100.0,1219600.0,1207400.0,1193200.0,1182900.0,1177300.0,1176000.0,1173400.0,1184000.0,1196100.0,1193400.0,1183700.0,1177800.0,1168400.0,1166700.0,1168200.0,1162900.0,1152900.0,1151800.0,1168700.0,1189000.0,1194200.0,1202700.0,1221200.0,1235700.0,1244200.0,1258200.0,1281600.0,1303300.0,1308900.0,1300900.0,1304400.0,1294200.0,1270700.0,1260700.0,1266400.0,1260800.0,1263600.0,1279400.0,1285500.0,1288800.0,1309800.0,1341000.0,1361500.0,1372600.0,1386700.0,1404200.0,1426500.0,1454500.0,1488300.0,1513100.0,1537000.0,1570100.0,1613500.0,1638400.0,1640700.0,1661500.0,1709200.0,1748800.0,1773300.0,1798700.0,1818100.0,1824000.0,1839100,1866300,1895100,1932700,1968900,1995500,2015200,2030400,2037700,2063100,2094300,2126300,2156800,2184800,2213100,2248100,2276200,2300800,2320800,2336000,2340500,2346900,2343900,2378300,2437700,2491200,2515300,2528600,2530000,2527600,2537400,2557000,2585200,2610400,2639900,2655700,2673300,2696700,2716500,2724000,2744300,2768900,2810700,2848100,2869600,2885300
8,94970,674581.37,Marin County CA,3455.6,3269.0,3210.0,3220.0,2411.6,2228.0,2113.4,1939.4,1979.2,1904.4,411500.0,414400.0,417600.0,421200.0,425100.0,429400.0,434300.0,439300.0,444600.0,450400.0,456100.0,461200.0,466500.0,472100.0,478100.0,484500.0,491200.0,498200.0,505700.0,512900.0,520200.0,527800.0,535000.0,541200.0,547400.0,553900.0,560900.0,568500.0,576700.0,585300.0,594700.0,604300.0,614400.0,625000.0,635500.0,645600.0,656400.0,668000.0,680800.0,694900.0,709900.0,726000.0,743300.0,760700.0,778200.0,796100.0,813100.0,828500.0,843300.0,857800.0,872200.0,886600.0,900500.0,913900.0,927000.0,938300.0,947800.0,956000.0,962200.0,965200.0,966500.0,967100.0,967600.0,968100.0,968700.0,969700.0,971400.0,972100.0,971500.0,970700.0,969300.0,966300.0,962700.0,960100.0,959100.0,959800.0,962000.0,965900.0,969700.0,981800.0,1000100.0,1014500.0,1023400.0,1035100.0,1044800.0,1050500.0,1052600.0,1052900.0,1052900.0,1053900.0,1057000.0,1061100.0,1068200.0,1081600.0,1105100.0,1138800.0,1180900.0,1223900.0,1259600.0,1282600.0,1293100.0,1293700.0,1289700.0,1283100.0,1275500.0,1270900.0,1269900.0,1270700.0,1270900.0,1269600.0,1269700.0,1279100.0,1297500.0,1319700.0,1342700.0,1366900.0,1393200.0,1419400.0,1437000.0,1445100.0,1446600.0,1442000.0,1435200.0,1436700.0,1446100.0,1460200.0,1478700.0,1500700.0,1517800.0,1532500.0,1546500.0,1570200.0,1603700.0,1637400.0,1664800.0,1703200.0,1745400.0,1774700.0,1790000.0,1798300.0,1788500.0,1770800.0,1751500.0,1747300.0,1757100.0,1770300.0,1780500.0,1803700.0,1821200.0,1822700.0,1825000.0,1840400.0,1852300.0,1862800.0,1870500.0,1889200.0,1912100.0,1920800.0,1898200.0,1876000.0,1843600.0,1781300.0,1706700.0,1655500.0,1620700.0,1605000.0,1613000.0,1578600.0,1514400.0,1480900.0,1479700.0,1455800.0,1469200.0,1549600.0,1632800.0,1627400.0,1619000.0,1586800.0,1551300.0,1501600.0,1431100.0,1360200.0,1357100.0,1332400.0,1249900.0,1162100.0,1113700.0,1107800.0,1124000.0,1146400.0,1151200.0,1157500.0,1189600.0,1226400.0,1229000.0,1237400.0,1265900.0,1285600.0,1285100.0,1273600.0,1251300.0,1245000.0,1246300.0,1250900.0,1264000.0,1297200.0,1330800.0,1354600.0,1371400.0,1395600.0,1421700.0,1454300.0,1499200.0,1529600.0,1551400.0,1589800.0,1634200.0,1638600.0,1619500.0,1624700,1650200,1692800,1751900,1796700,1790700,1790900,1813400,1846300,1872800,1893700,1898700,1915600,1943100,1960700,1987900,2087300,2198300,2258800,2255100,2260500,2287900,2360900,2434300,2490500,2523800,2573200,2596700,2551200,2507500,2513300,2531500,2554900,2571100,2557500,2550300,2586000,2614800,2585900,2536700,2511500,2492300,2488000,2558700,2646500,2678700
